year,tic,at,revt,xlr,xpr,sic
2020,MAAL,24.778,30.67,0,0,6411
2021,MAAL,23.359,23.692,0,0,6411
2017,BYM,,,0,0,6726
2018,BYM,,,0,0,6726
2019,BYM,,,0,0,6726
2020,BYM,,,0,0,6726
2021,BYM,,,0,0,6726
2017,BSE,,,0,0,6726
2018,BSE,,,0,0,6726
2019,BSE,,,0,0,6726
2020,BSE,,,0,0,6726
2017,BAF,,,0,0,6726
2018,BAF,,,0,0,6726
2019,BAF,,,0,0,6726
2020,BAF,,,0,0,6726
2017,PMX,,,0,0,6726
2018,PMX,,,0,0,6726
2019,PMX,,,0,0,6726
2020,PMX,,,0,0,6726
2021,PMX,,,0,0,6726
2017,PZC,,,0,0,6726
2018,PZC,,,0,0,6726
2019,PZC,,,0,0,6726
2020,PZC,,,0,0,6726
2021,PZC,,,0,0,6726
2017,PYN,,,0,0,6726
2018,PYN,,,0,0,6726
2019,PYN,,,0,0,6726
2020,PYN,,,0,0,6726
2021,PYN,,,0,0,6726
2017,CRDUF,10.889,.341,0,0,6199
2017,TWIRF,133.681,234.705,0,1.5,3310
2018,TWIRF,158.449,235.306,0,1.4,3310
2019,TWIRF,159.122,200.405,0,1.4,3310
2020,TWIRF,146.549,215.894,0,1.3,3310
2021,TWIRF,225.806,301.848,0,1.4,3310
2017,ADRA.,,,0,0,6726
2018,ADRA.,,,0,0,6726
2019,ADRA.,,,0,0,6726
2017,NEPH,4.983,3.809,0,.039,3841
2018,NEPH,10.558,5.687,0,.052,3841
2019,NEPH,11.629,10.334,0,.069,3841
2020,NEPH,18.51,8.561,0,.089,3841
2021,NEPH,17.65,10.404,0,.092,3841
2017,PKBK,1137.452,50.3,7.362,1.036,6020
2017,PKBK,1137.452,50.3,7.362,1.036,6020
2018,PKBK,1467.398,65.28100000000001,8.250999999999999,.866,6020
2018,PKBK,1467.398,65.28100000000001,8.250999999999999,.866,6020
2019,PKBK,1681.16,83.379,9.188000000000001,.732,6020
2019,PKBK,1681.16,83.379,9.188000000000001,.732,6020
2020,PKBK,2078.322,88.721,10.611,.9350000000000001,6020
2020,PKBK,2078.322,88.721,10.611,.9350000000000001,6020
2021,PKBK,2136.445,90.871,9.731,.074,6020
2021,PKBK,2136.445,90.871,9.731,.074,6020
2017,NKX,,,0,0,6726
2018,NKX,,,0,0,6726
2019,NKX,,,0,0,6726
2020,NKX,,,0,0,6726
2021,NKX,,,0,0,6726
2017,NRK,,,0,0,6726
2018,NRK,,,0,0,6726
2019,NRK,,,0,0,6726
2020,NRK,,,0,0,6726
2021,NRK,,,0,0,6726
2017,NEA,,,0,0,6726
2018,NEA,,,0,0,6726
2019,NEA,,,0,0,6726
2020,NEA,,,0,0,6726
2021,NEA,,,0,0,6726
2017,TNGMF,.093,0,0,0,1400
2018,TNGMF,.604,0,0,0,1400
2019,TNGMF,.091,0,0,0,1400
2020,TNGMF,.624,0,0,0,1400
2021,TNGMF,.783,0,0,0,1400
2017,EIV,,,0,0,6726
2018,EIV,,,0,0,6726
2017,EIA,,,0,0,6726
2018,EIA,,,0,0,6726
2017,MAB,,,0,0,6726
2018,MAB,,,0,0,6726
2017,EIO,,,0,0,6726
2018,EIO,,,0,0,6726
2017,MIW,,,0,0,6726
2018,MIW,,,0,0,6726
2017,EMJ,,,0,0,6726
2018,EMJ,,,0,0,6726
2017,NYH,,,0,0,6726
2018,NYH,,,0,0,6726
2017,EIP,,,0,0,6726
2018,EIP,,,0,0,6726
2017,HPF,,,0,0,6726
2018,HPF,,,0,0,6726
2019,HPF,,,0,0,6726
2020,HPF,,,0,0,6726
2021,HPF,,,0,0,6726
2017,HALO,519.9450000000001,316.613,0,1.2,2836
2018,HALO,440.248,151.862,0,1.3,2836
2019,HALO,565.874,195.992,0,2.2,2836
2020,HALO,579.924,267.594,0,1.1,2836
2021,HALO,1104.429,443.31,0,1.1,2836
2017,CSUWF,2005.618,1256.82,179.992,5.412,7359
2017,TS,14398.218,5288.504,1220.893,27.467,3317
2018,TS,14251.299,7658.588,1325.968,28.607,3317
2019,TS,14842.991,7294.055,1352.115,30.87,3317
2020,TS,13716.189,5146.734,1201.795,23.539,3317
2021,TS,14449.431,6521.207,1250.485,25.961,3317
2017,ROCAF,,,0,0,1000
2018,ROCAF,5.779,0,0,0,1000
2019,ROCAF,.036,0,0,0,1000
2020,ROCAF,.001,0,0,0,1000
2021,ROCAF,.003,0,0,0,1000
2017,PLUR,37.534,0,0,0,2836
2018,PLUR,38.96,.05,0,0,2836
2019,PLUR,31.31,.054,0,0,2836
2020,PLUR,65.532,.023,0,0,2836
2021,PLUR,93.538,0,0,0,2836
2017,EIFZF,1749.197,1012.95,264.55,3.79,4512
2018,EIFZF,1957.298,1203.392,302.064,4.315,4512
2019,EIFZF,2266.557,1341.374,332.256,4.979,4512
2020,EIFZF,2294.184,1149.629,275.505,4.714,4512
2021,EIFZF,2588.667,1413.146,383.415,5.237,4512
2017,FMN,,,0,0,6726
2018,FMN,,,0,0,6726
2019,FMN,,,0,0,6726
2020,FMN,,,0,0,6726
2021,FMN,,,0,0,6726
2017,FBMS,1813.238,80.432,23.837,.513,6020
2017,FBMS,1813.238,80.432,23.837,.513,6020
2018,FBMS,3003.986,118.441,32.402,.628,6020
2018,FBMS,3003.986,118.441,32.402,.628,6020
2019,FBMS,3941.863,174.529,47.675,.771,6020
2019,FBMS,3941.863,174.529,47.675,.771,6020
2020,FBMS,5152.76,213.389,61.23,.99,6020
2020,FBMS,5152.76,213.389,61.23,.99,6020
2021,FBMS,6077.414,212.918,65.85599999999999,2.045,6020
2021,FBMS,6077.414,212.918,65.85599999999999,2.045,6020
2017,PTY,,,0,0,6726
2018,PTY,,,0,0,6726
2019,PTY,,,0,0,6726
2020,PTY,,,0,0,6726
2021,PTY,,,0,0,6726
2017,BIMI,41.433,8.507999999999999,0,0,5122
2018,BIMI,23.051,6.542,0,0,5122
2019,BIMI,30.062,.158,0,0,5122
2020,BIMI,33.202,12.845,0,0,5122
2021,BIMI,38.128,27.08,0,0,5122
2017,MOH,8471,19883,0,43,6324
2017,MOH,8471,19883,0,43,6324
2018,MOH,7154,18890,0,36,6324
2018,MOH,7154,18895,0,36,6324
2019,MOH,6787,16829,0,28,6324
2019,MOH,6787,16829,0,28,6324
2020,MOH,9532,19423,0,28,6324
2020,MOH,9532,19423,0,28,6324
2021,MOH,12209,27771,0,41,6324
2021,MOH,12209,27771,0,41,6324
2017,ORSUF,11.082,0,.665,0,1000
2018,ORSUF,7.759,0,.544,0,1000
2019,ORSUF,6.449,0,.506,0,1000
2020,ORSUF,4.771,0,.394,0,1000
2021,ORSUF,.636,0,.413,0,1000
2017,FNEC,.001,0,0,0,4911
2017,FFC,,,0,0,6726
2018,FFC,,,0,0,6726
2019,FFC,,,0,0,6726
2020,FFC,,,0,0,6726
2021,FFC,,,0,0,6726
2017,TLKGY,4277.952,3471.689,923.995,56.877,4813
2018,TLKGY,3672.676,2897.823,747.59,45.367,4813
2019,TLKGY,3458.875,2425.314,603.638,35.047,4813
2020,TLKGY,4322.718,2927.049,630.621,36.299,4813
2021,TLKGY,4512.026,2922.22,594.136,36.497,4813
2017,PMGYF,365.57,78.06399999999999,15.669,0,1311
2018,PMGYF,335.089,85.398,13.264,0,1311
2019,PMGYF,241.148,41.271,14.084,0,1311
2020,PMGYF,140.454,35.021,7.239,0,1311
2021,PMGYF,178.851,50.906,8.387,0,1311
2017,EZA,,,0,0,6722
2018,EZA,,,0,0,6722
2019,EZA,,,0,0,6722
2020,EZA,,,0,0,6722
2021,EZA,,,0,0,6722
2017,TKRFF,35.055,0,.317,0,1000
2018,TKRFF,53.648,0,.385,0,1000
2019,TKRFF,52.809,0,.367,0,1000
2020,TKRFF,69.307,0,.427,0,1000
2021,TKRFF,67.108,0,.258,0,1000
2017,APYRF,5823.632,422.278,13.705,0,6798
2017,APYRF,5823.632,652.077,0,0,6798
2018,APYRF,6706.271,443.337,15.277,0,6798
2018,APYRF,6706.271,837.12,0,0,6798
2019,APYRF,8309.692999999999,532.957,19.036,0,6798
2019,APYRF,8309.692999999999,1003.531,0,0,6798
2020,APYRF,9400.768,577.14,18.652,0,6798
2020,APYRF,9400.768,870.744,0,0,6798
2021,APYRF,10384.691,596.458,21.683,0,6798
2021,APYRF,10384.691,870.097,0,0,6798
2017,MTLCF,.385,0,0,0,1000
2018,MTLCF,.032,0,0,0,1000
2019,MTLCF,.014,0,0,0,1000
2020,MTLCF,2.97,0,0,0,1000
2021,MTLCF,2.639,0,0,0,1000
2017,EAD,,,0,0,6726
2018,EAD,,,0,0,6726
2019,EAD,,,0,0,6726
2020,EAD,,,0,0,6726
2021,EAD,,,0,0,6726
2017,NPRUF,3573.416,334.048,45.452,0,6798
2017,NPRUF,3573.416,443.604,0,0,6798
2018,NPRUF,4177.368,365.812,57.055,0,6798
2018,NPRUF,4177.368,541.466,0,0,6798
2019,NPRUF,4575.237,392.641,59.782,0,6798
2019,NPRUF,4575.237,519.8579999999999,0,0,6798
2017,YOOIF,3.41,7.655,0,0,7370
2018,YOOIF,3.713,7.488,0,0,7370
2019,YOOIF,4.128,7.432,0,0,7370
2020,YOOIF,4.505,7.948,0,0,7370
2021,YOOIF,11.353,9.696,0,0,7370
2017,HSON,111.64,456.721,142.651,0,7361
2018,HSON,53.179,66.932,36.975,.123,7361
2019,HSON,46.704,93.81100000000001,36.176,.12,7361
2020,HSON,45.386,101.448,33.974,.092,7361
2021,HSON,61.242,169.207,53.038,.144,7361
2017,RSRBF,99.60899999999999,57.152,0,0,1000
2018,RSRBF,109.693,78.38200000000001,0,0,1000
2019,RSRBF,97.70699999999999,99.19199999999999,0,0,1000
2020,RSRBF,116.774,120.83,0,0,1000
2021,RSRBF,142.668,103.893,0,0,1000
2017,AXS,24760.177,4576.551,0,24,6331
2017,AXS,24760.177,4603.74,0,24,6331
2018,AXS,24132.566,5090.406,0,27,6331
2018,AXS,24132.566,5117.705,0,27,6331
2019,AXS,25604.054,5173.427,0,28,6331
2019,AXS,25604.054,5198.027,0,28,6331
2020,AXS,25877.687,4841.954,0,29,6331
2020,AXS,25877.687,4866.624,0,29,6331
2021,AXS,27368.97,5321.725,0,34,6331
2021,AXS,27368.97,5346.676,0,34,6331
2017,NCV,,,0,0,6726
2018,NCV,,,0,0,6726
2019,NCV,,,0,0,6726
2020,NCV,,,0,0,6726
2021,NCV,,,0,0,6726
2017,JPC,,,0,0,6726
2018,JPC,,,0,0,6726
2019,JPC,,,0,0,6726
2020,JPC,,,0,0,6726
2021,JPC,,,0,0,6726
2017,MBPFY,6617.908,2921.636,914.016,21.443,5810
2018,MBPFY,6363.839,2807.499,881.91,22.178,5810
2019,MBPFY,6017.16,2751.51,886.83,50.43,5810
2020,MBPFY,6606.959,1868.674,671.171,24.571,5810
2021,MBPFY,7033.192,1404.208,839.824,32.405,5810
2017,EEM,,,0,0,6722
2018,EEM,,,0,0,6722
2019,EEM,,,0,0,6722
2020,EEM,,,0,0,6722
2021,EEM,,,0,0,6722
2017,EFSI,765.751,34.811,13.643,1,6020
2017,EFSI,765.751,34.811,13.643,1,6020
2018,EFSI,799.617,38.802,14.083,1,6020
2018,EFSI,799.617,38.802,14.083,1,6020
2019,EFSI,877.3200000000001,43.213,15.025,1.1,6020
2019,EFSI,877.3200000000001,43.213,15.025,1.1,6020
2020,EFSI,1130.152,47.487,18.074,1.5,6020
2020,EFSI,1130.152,47.487,18.074,1.5,6020
2021,EFSI,1303.038,53.996,21.854,1.5,6020
2021,EFSI,1303.038,53.996,21.854,1.5,6020
2017,FCCN,.001,0,.151,0,7370
2018,FCCN,.001,0,.15,0,7370
2019,FCCN,.001,0,.149,0,7370
2020,FCCN,0,0,.144,0,7370
2021,FCCN,0,0,.144,0,7370
2017,PHK,,,0,0,6726
2018,PHK,,,0,0,6726
2019,PHK,,,0,0,6726
2020,PHK,,,0,0,6726
2021,PHK,,,0,0,6726
2017,IPAS,18.403,54.401,0,0,7370
2017,SIIYF,185.367,13.775,0,0,6199
2017,PWC,,,0,0,6726
2018,PWC,,,0,0,6726
2019,PWC,,,0,0,6726
2020,PWC,,,0,0,6726
2021,PWC,,,0,0,6726
2017,DWAQ,,,0,0,6726
2018,DWAQ,,,0,0,6726
2017,RSP,,,0,0,6726
2018,RSP,,,0,0,6726
2019,RSP,,,0,0,6726
2020,RSP,,,0,0,6726
2021,RSP,,,0,0,6726
2017,AVK,,,0,0,6726
2018,AVK,,,0,0,6726
2019,AVK,,,0,0,6726
2020,AVK,,,0,0,6726
2021,AVK,,,0,0,6726
2017,CPNFF,8.686999999999999,0,3.049,0,1000
2018,CPNFF,3.238,0,0,0,1000
2019,CPNFF,3.778,0,0,0,1000
2020,CPNFF,10.231,0,0,0,1000
2021,CPNFF,1.512,0,0,0,1000
2017,OLGRF,32.366,45.039,19.891,0,6099
2018,OLGRF,23.516,50.029,21.125,0,6099
2019,OLGRF,31.926,49.083,23.009,0,6099
2020,OLGRF,30.654,48.62,23.297,0,6099
2021,OLGRF,36.557,48.996,23.21,0,6099
2017,OPHC,95.866,4.768,1.77,0,6020
2017,OPHC,95.866,4.768,1.77,0,6020
2018,OPHC,100.368,4.376,1.864,0,6020
2018,OPHC,100.368,4.376,1.864,0,6020
2019,OPHC,126.748,5.356,2.022,0,6020
2019,OPHC,126.748,5.356,2.022,0,6020
2020,OPHC,235.112,7.004,2.324,0,6020
2020,OPHC,235.112,7.004,2.324,0,6020
2021,OPHC,351.878,12.163,3.653,0,6020
2021,OPHC,351.878,12.163,3.653,0,6020
2017,BCLI,11.423,0,0,0,2836
2018,BCLI,11.228,0,0,0,2836
2019,BCLI,6.534,0,0,0,2836
2020,BCLI,51.259,0,0,0,2836
2021,BCLI,29.277,0,0,0,2836
2017,LBSR,.054,0,.31,0,1000
2018,LBSR,.01,0,.288,0,1000
2019,LBSR,.073,0,.219,0,1000
2020,LBSR,.045,0,.145,0,1000
2021,LBSR,.144,0,.147,0,1000
2017,NTGR,1208.564,1406.92,0,1,3661
2018,NTGR,1043.376,1058.816,0,.9,3661
2019,NTGR,955.813,998.763,0,0,3661
2020,NTGR,1106.039,1255.202,0,0,3661
2021,NTGR,1078.531,1168.073,0,0,3661
2017,CSQPF,514.055,1221.285,137.123,0,5500
2018,CSQPF,540.669,1350.037,136.129,0,5500
2019,CSQPF,615.723,1139.034,139.294,0,5500
2020,CSQPF,516.097,1227.887,138.284,0,5500
2017,HYT,,,0,0,6726
2018,HYT,,,0,0,6726
2019,HYT,,,0,0,6726
2020,HYT,,,0,0,6726
2021,HYT,,,0,0,6726
2017,EVV,,,0,0,6726
2018,EVV,,,0,0,6726
2020,EVV,,,0,0,6726
2021,EVV,,,0,0,6726
2017,CHY,,,0,0,6726
2018,CHY,,,0,0,6726
2019,CHY,,,0,0,6726
2020,CHY,,,0,0,6726
2021,CHY,,,0,0,6726
2017,KEYUF,5874.128,3413.363,76.206,9.076000000000001,4931
2018,KEYUF,6782.698,4465.211,87.999,9.675000000000001,4931
2019,KEYUF,7514.188,3616.922,69.747,10.365,4931
2020,KEYUF,7562.586,3012.51,85.58,10.151,4931
2021,KEYUF,8130.306,4984.906,66.955,9.65,4931
2017,GHIFF,164.1,68.2,18.9,.6,7990
2018,GHIFF,174.3,70.40000000000001,19.9,.7,7990
2019,GHIFF,176.2,68.09999999999999,20.6,.8,7990
2020,GHIFF,175,34.6,11.5,.5,7990
2021,GHIFF,188.4,33.3,11.3,.5,7990
2017,BZRD,,,0,0,5500
2018,BZRD,,,0,0,5500
2019,BZRD,0,0,0,0,5500
2020,BZRD,0,0,0,0,5500
2021,BZRD,0,0,0,0,5500
2017,FVL,,,0,0,6722
2018,FVL,,,0,0,6722
2019,FVL,,,0,0,6722
2017,QEP,7394.8,1622.9,0,8.5,1311
2018,QEP,6117.8,1932.6,0,7.2,1311
2019,QEP,5477.8,1206.2,0,5.7,1311
2020,QEP,5114.2,724.4,0,13.6,1311
2017,SJI1,2865.974,517.254,0,5.796,4923
2018,SJI1,3118.236,548,0,6.765,4923
2019,SJI1,3348.555,569.226,0,5.79,4923
2020,SJI1,3522.265,571.787,0,5.724,4923
2021,SJI1,3767.897,618.426,0,4.266,4923
2017,PRKA,10.308,6.238,0,0,7996
2018,PRKA,9.673999999999999,6.047,0,0,7996
2019,PRKA,10.763,6.184,0,0,7996
2020,PRKA,19.522,9.507,0,0,7996
2021,PRKA,20.982,11.863,0,0,7996
2017,HPS,,,0,0,6726
2018,HPS,,,0,0,6726
2019,HPS,,,0,0,6726
2020,HPS,,,0,0,6726
2021,HPS,,,0,0,6726
2017,SPHS,26.877,0,0,.1,2836
2018,SPHS,13.199,0,0,.1,2836
2018,BORT,434.764,21.955,6.112,.369,6020
2018,BORT,434.764,21.955,6.112,.369,6020
2019,BORT,491.66,25.163,6.478,.406,6020
2019,BORT,491.66,25.163,6.478,.406,6020
2020,BORT,596.595,26.448,6.423,.32,6020
2020,BORT,596.595,26.448,6.423,.32,6020
2017,RNP,,,0,0,6726
2018,RNP,,,0,0,6726
2019,RNP,,,0,0,6726
2020,RNP,,,0,0,6726
2021,RNP,,,0,0,6726
2017,OGEN,7.215,0,0,.034,2836
2018,OGEN,22.05,0,0,.03,2836
2019,OGEN,19.753,0,0,.036,2836
2020,OGEN,18.681,0,0,.037,2836
2021,OGEN,28.231,.087,0,.028,2836
2017,ERC,,,0,0,6726
2018,ERC,,,0,0,6726
2019,ERC,,,0,0,6726
2020,ERC,,,0,0,6726
2021,ERC,,,0,0,6726
2017,INGXF,4190.456,400.263,5.287,0,4991
2018,INGXF,6481.284,576.616,5.991,0,4991
2019,INGXF,6372.104,557.042,38.109,0,4991
2020,INGXF,7154.232,613.207,39.615,0,4991
2021,INGXF,7396.068,747.208,46.163,0,4991
2017,JQC,,,0,0,6726
2018,JQC,,,0,0,6726
2019,JQC,,,0,0,6726
2020,JQC,,,0,0,6726
2021,JQC,,,0,0,6726
2017,EBGUF,5209,0,0,0,4924
2017,GOOD,928.454,94.79900000000001,0,0,6798
2017,GOOD,928.454,98.84399999999999,0,0,6798
2018,GOOD,938.775,106.798,0,0,6798
2018,GOOD,938.775,109.633,0,0,6798
2019,GOOD,1039.508,114.387,0,0,6798
2019,GOOD,1039.508,118.051,0,0,6798
2020,GOOD,1097.908,133.152,0,0,6798
2020,GOOD,1097.908,141.643,0,0,6798
2021,GOOD,1143.352,137.688,0,0,6798
2021,GOOD,1143.352,137.02,0,0,6798
2017,MODV,704.09,1623.882,0,8.539,4100
2018,MODV,572.246,1384.965,0,.34,4100
2019,MODV,597.381,1509.944,0,.342,4100
2020,MODV,1425.913,1368.675,0,1,4100
2021,MODV,2027.425,1996.892,0,0,4100
2017,CRHM,198.451,100.242,32.401,0,8011
2018,CRHM,218.988,112.749,0,0,8011
2019,CRHM,203.095,120.385,0,0,8011
2020,CRHM,191.785,106.172,0,0,8011
2017,NUVSF,1186.419,402.285,22.105,0,1311
2018,NUVSF,2180.874,594.636,21.896,0,1311
2019,NUVSF,2331.361,409.644,25.012,0,1311
2020,NUVSF,2157.83,437.342,20.554,0,1311
2021,NUVSF,2391.984,713.506,33.223,0,1311
2017,5168B,1.045,2.753,.495,0,2060
2018,5168B,.831,2.68,.453,0,2060
2019,5168B,.76,2.521,.442,0,2060
2020,5168B,.994,2.576,.429,0,2060
2021,5168B,1.226,2.96,.673,0,2060
2017,MHI,,,0,0,6726
2018,MHI,,,0,0,6726
2019,MHI,,,0,0,6726
2020,MHI,,,0,0,6726
2021,MHI,,,0,0,6726
2017,QTEYF,217.214,20.268,0,0,1311
2018,QTEYF,233.372,31.084,0,0,1311
2019,QTEYF,318.062,31.232,0,0,1311
2020,QTEYF,196.177,20.609,0,0,1311
2021,QTEYF,184.264,28.535,0,0,1311
2017,REEMF,5.089,0,0,0,1090
2018,REEMF,3.221,0,0,0,1090
2019,REEMF,6.36,0,0,0,1090
2020,REEMF,3.404,0,0,0,1090
2021,REEMF,26.116,0,0,0,1090
2017,POM3,7832,2158,0,65,4911
2018,POM3,8299,2239,0,9,4911
2019,POM3,8661,2260,0,5,4911
2020,POM3,9264,2149,0,6,4911
2021,POM3,9903,2274,0,6,4911
2017,ATSG,1548.844,1068.2,282.211,20.006,4512
2018,ATSG,2470.585,892.345,300.514,-.411,4512
2019,ATSG,2820.178,1452.183,433.518,21.52,4512
2020,ATSG,3001.745,1570.575,518.961,1.946,4512
2021,ATSG,3267.335,1734.282,591.28,1.443,4512
2017,BLRZF,5.761,2.712,0,0,6799
2018,BLRZF,5.461,-.067,0,0,6799
2019,BLRZF,4.831,-2.16,0,0,6799
2020,BLRZF,2.283,-.154,0,0,6799
2021,BLRZF,7.655,.833,0,0,6799
2017,YLWDF,529.914,745.852,0,26.512,2741
2018,YLWDF,442.369,577.1950000000001,0,19.201,2741
2019,YLWDF,326.878,403.213,0,13.03,2741
2020,YLWDF,367.913,333.538,0,10.915,2741
2021,YLWDF,305.229,287.646,0,9.792999999999999,2741
2017,BLW,,,0,0,6726
2018,BLW,,,0,0,6726
2019,BLW,,,0,0,6726
2020,BLW,,,0,0,6726
2021,BLW,,,0,0,6726
2017,NHS,,,0,0,6726
2018,NHS,,,0,0,6726
2019,NHS,,,0,0,6726
2020,NHS,,,0,0,6726
2021,NHS,,,0,0,6726
2017,NCZ,,,0,0,6726
2018,NCZ,,,0,0,6726
2019,NCZ,,,0,0,6726
2020,NCZ,,,0,0,6726
2021,NCZ,,,0,0,6726
2017,EHI,,,0,0,6726
2018,EHI,,,0,0,6726
2019,EHI,,,0,0,6726
2020,EHI,,,0,0,6726
2021,EHI,,,0,0,6726
2017,MNE,,,0,0,6726
2018,MNE,,,0,0,6726
2019,MNE,,,0,0,6726
2017,MUI,,,0,0,6726
2018,MUI,,,0,0,6726
2019,MUI,,,0,0,6726
2020,MUI,,,0,0,6726
2021,MUI,,,0,0,6726
2017,CRDF,12.285,.505,2.568,0,2836
2018,CRDF,14.172,.378,4.45,0,2836
2019,CRDF,13.087,.245,3.541,0,2836
2020,CRDF,134.727,.366,4.155,0,2836
2021,CRDF,149.544,.359,4.236,0,2836
2017,WLL,8403.034,1494.398,0,8,1311
2018,WLL,7759.573,2092.768,0,7,1311
2019,WLL,7636.721,1581.314,0,7,1311
2020,WLL,2043.94,737.478,0,5,1311
2021,WLL,2457.931,1533.481,0,3,1311
2017,LKQ,9366.871999999999,9736.909,0,0,5010
2018,LKQ,11393.402,11876.674,0,3.762,5010
2019,LKQ,12779.956,12506.109,0,4.55,5010
2020,LKQ,12360.533,11628.83,0,11.102,5010
2021,LKQ,12606.154,13088.504,0,5.981,5010
2017,GRP.U,3206.433,223.178,12.113,0,6798
2017,GRP.U,3206.433,222.751,0,0,6798
2018,GRP.U,4188.755,250.121,16.03,0,6798
2018,GRP.U,4188.755,597.395,0,0,6798
2019,GRP.U,4803.956,283.291,13.753,0,6798
2019,GRP.U,4803.956,527.792,0,0,6798
2020,GRP.U,6747.472,342.571,15.109,0,6798
2020,GRP.U,6747.472,612.322,0,0,6798
2021,GRP.U,8566.697,396.597,17.092,0,6798
2021,GRP.U,8566.697,1694.094,0,0,6798
2017,OLVRF,.36,0,0,0,1400
2018,OLVRF,1.647,0,0,0,1400
2019,OLVRF,.629,0,0,0,1400
2020,OLVRF,.38,0,0,0,1400
2021,OLVRF,.623,0,0,0,1400
2017,BREUF,93.523,44.238,0,0,6531
2018,BREUF,95.65900000000001,42.027,0,0,6531
2019,BREUF,94.79300000000001,44.349,0,0,6531
2020,BREUF,88.959,40.339,0,0,6531
2021,BREUF,78.596,50.202,0,0,6531
2017,MEQYF,1668.528,105.241,0,0,6500
2018,MEQYF,1878.347,116.229,18.074,0,6500
2019,MEQYF,2056.025,137.792,21.165,0,6500
2020,MEQYF,2238.311,149.976,23.138,0,6500
2021,MEQYF,2674.569,160.351,23.875,0,6500
2017,CIDM,121.182,67.68300000000001,0,0,7822
2018,CIDM,98.839,53.534,0,0,7822
2019,CIDM,110.44,39.291,0,0,7822
2020,CIDM,75.446,31.419,0,0,7822
2021,CIDM,104.636,56.054,0,0,7822
2017,FAO.,,,0,0,6722
2018,FAO.,,,0,0,6722
2019,FAO.,,,0,0,6722
2020,FAO.,,,0,0,6722
2021,FAO.,,,0,0,6722
2017,NNI,23964.435,1217.703,301.885,6.2,6141
2017,NNI,23964.435,1199.149,301.885,6.2,6141
2018,NNI,25220.968,1685.354,436.179,9.800000000000001,6141
2018,NNI,25220.968,1756.439,436.179,9.800000000000001,6141
2019,NNI,23708.97,1810.711,463.503,10.8,6141
2019,NNI,23708.97,1779.922,463.503,10.8,6141
2020,NNI,22646.16,1520.64,501.832,11.6,6141
2020,NNI,22646.16,1496.175,501.832,11.6,6141
2021,NNI,21678.041,1414.703,507.132,11.2,6141
2021,NNI,21678.041,1486.149,507.132,11.2,6141
2017,AHT,4669.85,1435.606,0,0,6798
2017,AHT,4669.85,1438.763,0,0,6798
2018,AHT,4685.954,1435.207,0,0,6798
2018,AHT,4685.954,1432.555,0,0,6798
2019,AHT,4691.348,1503.519,0,0,6798
2019,AHT,4691.348,1537.537,0,0,6798
2020,AHT,3734.383,508.462,0,0,6798
2020,AHT,3734.383,473.267,0,0,6798
2021,AHT,4098.143,805.0599999999999,0,0,6798
2021,AHT,4098.143,821.7619999999999,0,0,6798
2017,OMQS,26.057,54.459,7.952,0,7370
2018,OMQS,40.148,56.202,9.917,0,7370
2019,OMQS,34.453,57.199,10.079,0,7370
2020,OMQS,38.658,55.209,0,0,7370
2021,OMQS,75.081,78.251,0,0,7370
2017,PFL,,,0,0,6726
2018,PFL,,,0,0,6726
2019,PFL,,,0,0,6726
2020,PFL,,,0,0,6726
2021,PFL,,,0,0,6726
2017,MZF,,,0,0,6726
2018,MZF,,,0,0,6726
2017,PMCB,6.413,0,2.221,0,2836
2018,PMCB,5.782,0,1.555,0,2836
2019,PMCB,6.167,0,1.587,0,2836
2020,PMCB,7.404,0,1.429,0,2836
2021,PMCB,90.624,0,1.547,0,2836
2017,FTF,,,0,0,6726
2018,FTF,,,0,0,6726
2019,FTF,,,0,0,6726
2020,FTF,,,0,0,6726
2021,FTF,,,0,0,6726
2017,FLC,,,0,0,6726
2018,FLC,,,0,0,6726
2019,FLC,,,0,0,6726
2020,FLC,,,0,0,6726
2021,FLC,,,0,0,6726
2017,FVD,,,0,0,6722
2018,FVD,,,0,0,6722
2019,FVD,,,0,0,6722
2020,FVD,,,0,0,6722
2021,FVD,,,0,0,6722
2017,TRCK,49.147,29.727,0,0,7380
2018,TRCK,48.356,30.57,0,0,7380
2019,TRCK,49.382,34.019,0,0,7380
2020,TRCK,47.735,33.875,0,0,7380
2021,TRCK,53.523,39.661,0,0,7380
2017,CNP6,10292,2998,0,60,4911
2018,CNP6,10507,3234,0,17,4911
2019,CNP6,11262,2990,0,18,4911
2020,CNP6,11316,2911,0,38,4911
2021,CNP6,12980,3134,0,54,4911
2017,TXU3,22120,3958,0,102,4911
2018,TXU3,22752,4101,0,96,4911
2019,TXU3,27036,4347,0,83,4911
2020,TXU3,29172,4511,0,94,4911
2021,TXU3,30633,4764,0,94,4911
2017,SCBH,938.927,45.258,17.637,.274,6020
2017,SCBH,938.927,45.258,17.637,.274,6020
2018,SCBH,1040.131,65.09099999999999,23.91,.367,6020
2018,SCBH,1040.131,65.09099999999999,23.91,.367,6020
2019,SCBH,1131.355,73.58499999999999,25.059,.404,6020
2019,SCBH,1131.355,73.58499999999999,25.059,.404,6020
2017,BIG.D,25.709,1.065,0,0,6199
2017,CWEGF,1388.12,228.757,0,0,1311
2018,CWEGF,1451.923,211.641,0,0,1311
2019,CWEGF,1451.647,187.672,0,0,1311
2020,CWEGF,1189.566,154.079,0,0,1311
2021,CWEGF,1490.658,227.486,0,0,1311
